jurisdiction,includes_jails,year,prisoner_count,crime_reporting_change,crimes_estimated,state_population,violent_crime_total,murder_manslaughter,rape_legacy,rape_revised,robbery,agg_assault,property_crime_total,burglary,larceny,vehicle_theft
TENNESSEE,False,2013,20758,False,False,6497269.0,38063.0,335.0,1904.0,2500.0,7333.0,27895.0,207683.0,51334.0,144443.0,11906.0
TEXAS,False,2013,155377,False,False,26505637.0,108757.0,1140.0,7610.0,10456.0,31810.0,65351.0,862289.0,191062.0,605440.0,65787.0
UTAH,False,2013,5382,False,False,2902787.0,6644.0,51.0,926.0,1522.0,1247.0,3824.0,88334.0,13727.0,67115.0,7492.0
VERMONT,True,2013,2078,False,False,626855.0,775.0,10.0,113.0,136.0,75.0,554.0,13882.0,3352.0,10193.0,337.0
VIRGINIA,False,2013,29985,False,False,8270345.0,16355.0,320.0,1476.0,2350.0,4574.0,9111.0,171558.0,26717.0,136215.0,8626.0
WASHINGTON,False,2013,17760,False,False,6973742.0,20223.0,167.0,2072.0,2604.0,5829.0,11623.0,259139.0,58487.0,172227.0,28425.0
WEST VIRGINIA,False,2013,5708,False,False,1853595.0,5657.0,62.0,367.0,700.0,653.0,4242.0,39929.0,9908.0,28055.0,1966.0
WISCONSIN,False,2013,22443,False,False,5742953.0,16118.0,163.0,1308.0,1836.0,4834.0,9285.0,125694.0,24358.0,93946.0,7390.0
WYOMING,False,2013,2288,False,False,583223.0,1212.0,17.0,144.0,204.0,74.0,917.0,12809.0,1956.0,10275.0,578.0
FEDERAL,False,2014,209561,,,,,,,,,,,,,
ALABAMA,False,2014,26145,False,False,4849377.0,20727.0,276.0,1436.0,2005.0,4701.0,13745.0,154094.0,39715.0,104238.0,10141.0
ALASKA,True,2014,6323,False,False,736732.0,4684.0,41.0,555.0,771.0,629.0,3243.0,20334.0,3150.0,15445.0,1739.0
ARIZONA,False,2014,42136,False,False,6731484.0,26916.0,319.0,2464.0,3378.0,6249.0,16970.0,215240.0,43562.0,154091.0,17587.0
ARKANSAS,False,2014,15250,False,False,2966369.0,14243.0,165.0,1182.0,1763.0,2050.0,10265.0,99018.0,24790.0,68627.0,5601.0
CALIFORNIA,False,2014,134430,False,False,38802500.0,153709.0,1699.0,8398.0,11527.0,48680.0,91803.0,947192.0,202670.0,592670.0,151852.0
COLORADO,False,2014,20469,False,False,5355866.0,16554.0,151.0,2121.0,3039.0,3039.0,10325.0,135510.0,23472.0,99464.0,12574.0
CONNECTICUT,True,2014,16814,False,False,3596677.0,8522.0,86.0,571.0,782.0,3159.0,4495.0,69070.0,11955.0,51005.0,6110.0
DELAWARE,True,2014,6730,False,False,935614.0,4576.0,54.0,249.0,386.0,1269.0,2867.0,27900.0,5768.0,20865.0,1267.0
FLORIDA,False,2014,100873,False,False,19893297.0,107521.0,1149.0,6051.0,8563.0,24914.0,72895.0,679446.0,143220.0,493647.0,42579.0
GEORGIA,False,2014,52719,False,False,10097343.0,38097.0,580.0,2159.0,3048.0,12417.0,22052.0,331316.0,76428.0,228034.0,26854.0
HAWAII,True,2014,5390,False,False,1419561.0,3680.0,26.0,314.0,445.0,1107.0,2102.0,43297.0,7778.0,31640.0,3879.0
IDAHO,False,2014,7497,False,False,1634464.0,3468.0,32.0,468.0,609.0,204.0,2623.0,30316.0,6428.0,22227.0,1661.0
ILLINOIS,False,2014,48278,False,True,12880580.0,47663.0,685.0,3081.0,4159.0,15299.0,27520.0,267385.0,50008.0,199926.0,17451.0
INDIANA,False,2014,32493,False,False,6596855.0,24099.0,330.0,1615.0,2186.0,6897.0,14686.0,174776.0,36893.0,124022.0,13861.0
IOWA,False,2014,8845,False,False,3107126.0,8497.0,60.0,828.0,1128.0,1045.0,6264.0,65056.0,14428.0,46477.0,4151.0
KANSAS,False,2014,9539,False,False,2904021.0,10123.0,91.0,1075.0,1411.0,1362.0,7259.0,79431.0,15828.0,56697.0,6906.0
KENTUCKY,False,2014,12114,False,False,4413457.0,9340.0,160.0,883.0,1440.0,3336.0,4404.0,99166.0,23244.0,69604.0,6318.0
LOUISIANA,False,2014,18710,False,False,4649676.0,23934.0,477.0,992.0,1375.0,5695.0,16387.0,160824.0,38337.0,112596.0,9891.0
MAINE,False,2014,2199,False,False,1330089.0,1700.0,21.0,360.0,485.0,304.0,890.0,26421.0,5030.0,20592.0,799.0
MARYLAND,False,2014,21266,False,False,5976407.0,26661.0,365.0,1144.0,1619.0,9544.0,15133.0,149859.0,28012.0,108745.0,13102.0
MASSACHUSETTS,False,2014,10447,False,False,6745408.0,26399.0,132.0,1629.0,2180.0,6036.0,18051.0,125267.0,24964.0,92043.0,8260.0
MICHIGAN,False,2014,43359,False,False,9909877.0,42348.0,535.0,4049.0,6273.0,8021.0,27519.0,202547.0,44184.0,137206.0,21157.0
MINNESOTA,False,2014,9576,False,False,5457173.0,12505.0,88.0,1452.0,2001.0,3687.0,6729.0,125377.0,20773.0,96237.0,8367.0
MISSISSIPPI,False,2014,13069,False,False,2994079.0,8338.0,258.0,764.0,1058.0,2430.0,4592.0,87462.0,24352.0,58591.0,4519.0
MISSOURI,False,2014,31903,False,False,6063589.0,26856.0,403.0,1706.0,2379.0,5592.0,18482.0,176237.0,35258.0,124622.0,16357.0
MONTANA,False,2014,3119,False,False,1023579.0,3313.0,37.0,430.0,541.0,203.0,2532.0,25312.0,3595.0,19674.0,2043.0
NEBRASKA,False,2014,5228,False,False,1881503.0,5275.0,54.0,620.0,862.0,1043.0,3316.0,47479.0,7950.0,35074.0,4455.0
NEVADA,False,2014,12693,False,False,2839099.0,18045.0,170.0,995.0,1357.0,5954.0,10564.0,74538.0,21927.0,42426.0,10185.0
NEW HAMPSHIRE,False,2014,2723,False,False,1326813.0,2602.0,12.0,458.0,594.0,537.0,1459.0,26041.0,4162.0,21022.0,857.0
NEW JERSEY,False,2014,21394,False,False,8938175.0,23346.0,349.0,953.0,1274.0,10498.0,11225.0,154993.0,31710.0,111578.0,11705.0
NEW MEXICO,False,2014,6948,False,False,2085572.0,12459.0,101.0,1071.0,1475.0,2086.0,8797.0,73877.0,18505.0,49082.0,6290.0
NEW YORK,False,2014,52362,False,False,19746227.0,75398.0,617.0,3918.0,5433.0,24045.0,45303.0,339282.0,50781.0,272765.0,15736.0
NORTH CAROLINA,False,2014,37348,False,False,9943964.0,32767.0,510.0,1740.0,2420.0,8416.0,21421.0,285697.0,79373.0,192694.0,13630.0
NORTH DAKOTA,False,2014,1696,False,False,739482.0,1960.0,22.0,276.0,358.0,173.0,1407.0,15605.0,2707.0,11384.0,1514.0
OHIO,False,2014,51521,False,False,11594163.0,33030.0,464.0,4097.0,5042.0,12753.0,14771.0,324528.0,78845.0,227668.0,18015.0
OKLAHOMA,False,2014,26493,False,False,3878051.0,15744.0,175.0,1277.0,1777.0,3048.0,10744.0,115982.0,29508.0,75891.0,10583.0
OREGON,False,2014,14492,False,False,3970239.0,9224.0,81.0,1052.0,1458.0,2093.0,5592.0,114305.0,17230.0,87526.0,9549.0
PENNSYLVANIA,False,2014,49174,False,False,12787209.0,40164.0,614.0,2787.0,3827.0,13534.0,22189.0,247016.0,45720.0,188256.0,13040.0
RHODE ISLAND,True,2014,3133,False,False,1055173.0,2313.0,25.0,253.0,361.0,529.0,1398.0,22935.0,4823.0,16279.0,1833.0
SOUTH CAROLINA,False,2014,20948,False,False,4832482.0,24052.0,311.0,1480.0,2068.0,3997.0,17676.0,167217.0,36721.0,117594.0,12902.0
SOUTH DAKOTA,False,2014,3507,False,False,853175.0,2786.0,20.0,413.0,470.0,200.0,2096.0,15902.0,2818.0,12077.0,1007.0
TENNESSEE,False,2014,20815,False,False,6549352.0,39848.0,371.0,1861.0,2531.0,7265.0,29681.0,200447.0,46642.0,141206.0,12599.0
TEXAS,False,2014,154247,False,False,26956958.0,109414.0,1184.0,8236.0,11393.0,31181.0,65656.0,813934.0,169234.0,576154.0,68546.0
UTAH,False,2014,5307,False,False,2942902.0,6346.0,67.0,945.0,1454.0,1312.0,3513.0,84711.0,11518.0,65895.0,7298.0
VERMONT,True,2014,1979,False,False,626562.0,622.0,10.0,99.0,110.0,70.0,432.0,9551.0,2034.0,7273.0,244.0
VIRGINIA,False,2014,30050,False,False,8326289.0,16340.0,338.0,1432.0,2310.0,4292.0,9400.0,160720.0,23122.0,129933.0,7665.0
WASHINGTON,False,2014,17180,False,False,7061530.0,20136.0,174.0,2171.0,2695.0,5640.0,11627.0,261706.0,55290.0,175769.0,30647.0
WEST VIRGINIA,False,2014,5867,False,False,1850326.0,5588.0,74.0,285.0,505.0,651.0,4358.0,37648.0,8973.0,26779.0,1896.0
WISCONSIN,False,2014,22572,False,False,5757564.0,16714.0,165.0,1168.0,1674.0,5066.0,9809.0,120238.0,21216.0,89103.0,9919.0
WYOMING,False,2014,2369,False,False,584153.0,1142.0,16.0,126.0,174.0,53.0,899.0,11477.0,1689.0,9185.0,603.0
FEDERAL,False,2015,195622,,,,,,,,,,,,,
ALABAMA,False,2015,25212,False,False,4858979.0,22952.0,348.0,1456.0,2039.0,4611.0,15954.0,144746.0,35255.0,99156.0,10335.0
ALASKA,True,2015,5247,False,False,738432.0,5392.0,59.0,650.0,901.0,761.0,3671.0,20806.0,3511.0,15249.0,2046.0
ARIZONA,False,2015,42204,False,False,6828065.0,28012.0,309.0,2294.0,3108.0,6360.0,18235.0,207107.0,37957.0,152365.0,16785.0
ARKANSAS,False,2015,15784,False,False,2978204.0,15526.0,181.0,1300.0,1931.0,2098.0,11316.0,96836.0,22640.0,68424.0,5772.0
CALIFORNIA,False,2015,127815,False,False,39144818.0,166883.0,1861.0,9387.0,12811.0,52862.0,99349.0,1024914.0,197404.0,656517.0,170993.0
COLORADO,False,2015,19959,False,False,5456574.0,17515.0,176.0,2377.0,3257.0,3323.0,10759.0,144136.0,23454.0,104682.0,16000.0
CONNECTICUT,True,2015,16024,False,False,3590886.0,7845.0,117.0,582.0,773.0,2892.0,4063.0,65066.0,10053.0,48675.0,6338.0
DELAWARE,True,2015,6437,False,False,945934.0,4720.0,63.0,243.0,341.0,1235.0,3081.0,25455.0,4773.0,19501.0,1181.0
FLORIDA,False,2015,99485,False,False,20271272.0,93626.0,1041.0,5430.0,7553.0,21137.0,63895.0,570270.0,109268.0,420341.0,40661.0
GEORGIA,False,2015,52002,True,False,10214860.0,38643.0,615.0,2296.0,3224.0,12247.0,22557.0,308723.0,66374.0,215867.0,26482.0
HAWAII,True,2015,5413,False,False,1431603.0,4201.0,19.0,400.0,561.0,1203.0,2418.0,54346.0,6557.0,42010.0,5779.0
IDAHO,False,2015,7238,False,False,1654930.0,3568.0,32.0,533.0,694.0,192.0,2650.0,28858.0,6124.0,20863.0,1871.0
ILLINOIS,False,2015,46240,False,False,12859995.0,49354.0,744.0,3549.0,4821.0,14910.0,28879.0,255729.0,46443.0,191634.0,17652.0
INDIANA,False,2015,26586,False,False,6619680.0,25653.0,373.0,1789.0,2404.0,7111.0,15765.0,171847.0,34410.0,123918.0,13519.0
IOWA,False,2015,8864,False,False,3123899.0,8936.0,72.0,851.0,1156.0,1047.0,6661.0,63957.0,14892.0,44723.0,4342.0
KANSAS,False,2015,9533,False,False,2911641.0,11353.0,128.0,1251.0,1615.0,1818.0,7792.0,79199.0,15362.0,56880.0,6957.0
KENTUCKY,False,2015,11959,False,False,4425092.0,9676.0,209.0,997.0,1492.0,3307.0,4668.0,96362.0,22260.0,66320.0,7782.0
LOUISIANA,False,2015,18447,False,False,4670724.0,25208.0,481.0,1260.0,1723.0,5550.0,17454.0,156629.0,35453.0,111435.0,9741.0
MAINE,False,2015,2190,False,False,1329328.0,1729.0,23.0,354.0,474.0,311.0,921.0,24327.0,4684.0,18829.0,814.0
MARYLAND,False,2015,20951,False,False,6006401.0,27462.0,516.0,1184.0,1666.0,9863.0,15417.0,139048.0,25678.0,100219.0,13151.0
MASSACHUSETTS,False,2015,9493,False,False,6794422.0,26562.0,128.0,1608.0,2075.0,5288.0,19071.0,114871.0,21890.0,84912.0,8069.0
MICHIGAN,False,2015,42628,False,False,9922576.0,41231.0,571.0,4163.0,6450.0,7796.0,26414.0,187101.0,40041.0,131296.0,15764.0
MINNESOTA,False,2015,9578,False,False,5489594.0,13319.0,133.0,1686.0,2321.0,3771.0,7094.0,121984.0,19299.0,94704.0,7981.0
MISSISSIPPI,False,2015,13967,False,False,2992333.0,8254.0,259.0,862.0,1203.0,2294.0,4498.0,84790.0,24799.0,55748.0,4243.0
MISSOURI,False,2015,32295,False,False,6083672.0,30261.0,502.0,1854.0,2553.0,6376.0,20830.0,173642.0,34006.0,122637.0,16999.0
MONTANA,False,2015,3176,False,False,1032949.0,3611.0,36.0,431.0,547.0,210.0,2818.0,27100.0,3838.0,20844.0,2418.0
NEBRASKA,False,2015,5133,False,False,1896190.0,5212.0,62.0,652.0,873.0,994.0,3283.0,42495.0,6422.0,32072.0,4001.0
NEVADA,False,2015,13235,False,False,2890845.0,20118.0,178.0,1238.0,1688.0,6287.0,11965.0,77137.0,22360.0,43426.0,11351.0
NEW HAMPSHIRE,False,2015,2661,False,False,1330608.0,2652.0,14.0,461.0,627.0,468.0,1543.0,23229.0,3467.0,18871.0,891.0
NEW JERSEY,False,2015,20294,False,False,8958013.0,22879.0,363.0,1019.0,1373.0,9729.0,11414.0,145701.0,27960.0,105963.0,11778.0
NEW MEXICO,False,2015,7104,False,False,2085109.0,13681.0,117.0,1215.0,1672.0,2485.0,9407.0,77094.0,17085.0,51483.0,8526.0
NEW YORK,False,2015,51485,,,,,,,,,,,,,
NORTH CAROLINA,False,2015,36888,False,False,10042802.0,34852.0,517.0,1939.0,2684.0,8825.0,22826.0,276183.0,74841.0,187907.0,13435.0
NORTH DAKOTA,False,2015,1772,False,False,756927.0,1812.0,21.0,276.0,345.0,148.0,1298.0,16020.0,2997.0,11440.0,1583.0
OHIO,False,2015,52240,False,False,11613423.0,33898.0,500.0,4154.0,5149.0,12554.0,15695.0,300525.0,69303.0,213993.0,17229.0
OKLAHOMA,False,2015,27321,False,False,3911338.0,16506.0,234.0,1352.0,1849.0,3005.0,11418.0,112878.0,28406.0,74022.0,10450.0
OREGON,False,2015,14655,False,False,4028977.0,10468.0,99.0,1164.0,1593.0,2146.0,6630.0,118719.0,18336.0,89836.0,10547.0
PENNSYLVANIA,False,2015,48846,False,False,12802503.0,40339.0,658.0,3122.0,4305.0,13003.0,22373.0,232085.0,39664.0,180287.0,12134.0
RHODE ISLAND,True,2015,2982,False,False,1056298.0,2562.0,29.0,338.0,459.0,556.0,1518.0,20043.0,3947.0,14707.0,1389.0
SOUTH CAROLINA,False,2015,20457,False,False,4896146.0,24700.0,399.0,1707.0,2297.0,3931.0,18073.0,161245.0,34551.0,113724.0,12970.0
SOUTH DAKOTA,False,2015,3536,False,False,858469.0,3289.0,32.0,441.0,495.0,216.0,2546.0,16680.0,2960.0,12532.0,1188.0
TENNESSEE,False,2015,19800,False,False,6600299.0,40400.0,406.0,1966.0,2676.0,7474.0,29844.0,193796.0,43247.0,137679.0,12870.0
TEXAS,False,2015,152492,False,False,27469114.0,113227.0,1316.0,8925.0,12250.0,31934.0,67727.0,777739.0,153054.0,557200.0,67485.0
UTAH,False,2015,4831,False,False,2995919.0,7071.0,54.0,1098.0,1645.0,1326.0,4046.0,89278.0,12468.0,68103.0,8707.0
VERMONT,True,2015,1750,False,False,626042.0,739.0,10.0,121.0,136.0,101.0,492.0,8806.0,1968.0,6660.0,178.0
VIRGINIA,False,2015,30430,False,False,8382993.0,16399.0,383.0,1493.0,2340.0,4441.0,9235.0,156470.0,21340.0,127019.0,8111.0
WASHINGTON,False,2015,17222,False,False,7170351.0,20394.0,211.0,2193.0,2705.0,5449.0,12029.0,248369.0,50993.0,170509.0,26867.0
WEST VIRGINIA,False,2015,5925,False,False,1844128.0,6231.0,70.0,420.0,672.0,760.0,4729.0,37251.0,9170.0,25842.0,2239.0
WISCONSIN,False,2015,22914,False,False,5771337.0,17647.0,240.0,1224.0,1780.0,5232.0,10395.0,113924.0,19554.0,83385.0,10985.0
WYOMING,False,2015,2400,False,False,586107.0,1302.0,16.0,125.0,173.0,59.0,1054.0,11151.0,1762.0,8797.0,592.0
FEDERAL,False,2016,188311,,,,,,,,,,,,,
ALABAMA,False,2016,23745,False,False,4860545.0,25878.0,407.0,,1915.0,4687.0,18869.0,143259.0,34045.0,97498.0,11716.0
ALASKA,True,2016,4378,False,False,741522.0,5966.0,52.0,,1053.0,850.0,4011.0,24876.0,4053.0,17766.0,3057.0
ARIZONA,False,2016,42248,False,False,6908642.0,32542.0,389.0,,3304.0,7045.0,21804.0,207317.0,38216.0,150618.0,18483.0
ARKANSAS,False,2016,15833,False,False,2988231.0,16563.0,217.0,,2214.0,2125.0,12007.0,98092.0,23814.0,67091.0,7187.0
CALIFORNIA,False,2016,129416,False,False,39296476.0,174796.0,1930.0,,13702.0,54789.0,104375.0,1002070.0,188304.0,637010.0,176756.0
COLORADO,False,2016,19486,False,False,5530105.0,19030.0,189.0,,3635.0,3525.0,11681.0,152146.0,23825.0,108680.0,19641.0
CONNECTICUT,True,2016,15040,False,False,3587685.0,8169.0,79.0,,791.0,2711.0,4588.0,64875.0,10107.0,47642.0,7126.0
DELAWARE,True,2016,6334,False,False,952698.0,4859.0,58.0,,311.0,1359.0,3131.0,26370.0,5028.0,19812.0,1530.0
FLORIDA,False,2016,98010,False,False,20656589.0,88700.0,1111.0,,7598.0,20175.0,59816.0,553812.0,100325.0,410352.0,43135.0
GEORGIA,False,2016,53433,False,False,10313620.0,40268.0,682.0,,3381.0,12114.0,24091.0,307305.0,62715.0,218127.0,26463.0
HAWAII,True,2016,5182,False,False,1428683.0,3452.0,35.0,,601.0,985.0,1831.0,42353.0,5983.0,30871.0,5499.0
IDAHO,False,2016,7221,False,False,1680026.0,3876.0,49.0,,719.0,213.0,2895.0,29357.0,6318.0,20962.0,2077.0
ILLINOIS,False,2016,43616,False,False,12835726.0,56054.0,1061.0,,5003.0,17829.0,32161.0,263256.0,48193.0,195196.0,19867.0
INDIANA,False,2016,25143,False,False,6634007.0,26516.0,431.0,,2449.0,7291.0,16345.0,168460.0,33567.0,120454.0,14439.0
IOWA,False,2016,9049,False,False,3130869.0,9170.0,73.0,,1278.0,1150.0,6669.0,65888.0,15306.0,45580.0,5002.0
KANSAS,False,2016,9653,False,False,2907731.0,11665.0,132.0,,1618.0,1757.0,8158.0,82293.0,14759.0,60119.0,7415.0
KENTUCKY,False,2016,11867,False,False,4436113.0,10452.0,265.0,,1748.0,3371.0,5068.0,97713.0,20932.0,66833.0,9948.0
LOUISIANA,False,2016,15059,False,False,4686157.0,26477.0,555.0,,1819.0,5575.0,18528.0,154511.0,34689.0,109492.0,10330.0
MAINE,False,2016,2356,False,False,1330232.0,1649.0,20.0,,413.0,268.0,948.0,21908.0,4001.0,17131.0,776.0
MARYLAND,False,2016,20236,False,False,6024752.0,29019.0,536.0,,1827.0,10815.0,15841.0,139716.0,24832.0,100995.0,13889.0
MASSACHUSETTS,False,2016,9038,False,False,6823721.0,25975.0,135.0,,2141.0,5365.0,18334.0,106430.0,19204.0,79155.0,8071.0
MICHIGAN,False,2016,41122,False,False,9933445.0,45782.0,612.0,,7268.0,7123.0,30779.0,190249.0,39738.0,130249.0,20262.0
MINNESOTA,False,2016,9509,False,False,5525050.0,13365.0,101.0,,2349.0,3730.0,7185.0,117723.0,18582.0,90421.0,8720.0
MISSISSIPPI,False,2016,13720,False,False,2985415.0,8411.0,237.0,,1282.0,2433.0,4459.0,82521.0,23489.0,54725.0,4307.0
MISSOURI,False,2016,32427,False,False,6091176.0,31720.0,538.0,,2557.0,6576.0,22049.0,170661.0,31716.0,120649.0,18296.0
MONTANA,False,2016,3199,False,False,1038656.0,3886.0,37.0,,598.0,268.0,2983.0,28156.0,3966.0,21427.0,2763.0
NEBRASKA,False,2016,5167,False,False,1907603.0,5661.0,49.0,,1108.0,946.0,3558.0,43197.0,6459.0,32009.0,4729.0
NEVADA,False,2016,13932,False,False,2939254.0,19924.0,228.0,,1729.0,6338.0,11629.0,75922.0,18816.0,43949.0,13157.0
NEW HAMPSHIRE,False,2016,2599,False,False,1335015.0,2668.0,19.0,,609.0,431.0,1609.0,20323.0,2989.0,16454.0,880.0
NEW JERSEY,False,2016,19458,False,False,8978416.0,21861.0,378.0,,1454.0,8940.0,11089.0,138012.0,25229.0,101459.0,11324.0
NEW MEXICO,False,2016,6996,False,False,2085432.0,14585.0,139.0,,1527.0,2737.0,10182.0,81930.0,17280.0,52907.0,11743.0
NEW YORK,False,2016,50611,False,False,19836286.0,74315.0,629.0,,6281.0,22310.0,45095.0,305224.0,39850.0,250990.0,14384.0
NORTH CAROLINA,False,2016,35970,False,False,10156689.0,37767.0,678.0,,2847.0,9336.0,24906.0,277765.0,72082.0,190377.0,15306.0
NORTH DAKOTA,False,2016,1639,False,False,755548.0,1905.0,16.0,,356.0,181.0,1352.0,17451.0,3248.0,12249.0,1954.0
OHIO,False,2016,52172,False,False,11622554.0,35759.0,683.0,,5754.0,12574.0,16748.0,300945.0,67081.0,214102.0,19762.0
OKLAHOMA,False,2016,26367,False,False,3921207.0,17855.0,247.0,,2100.0,3174.0,12334.0,118010.0,29376.0,76358.0,12276.0
OREGON,False,2016,14579,False,False,4085989.0,10983.0,116.0,,1784.0,2307.0,6776.0,121716.0,16919.0,91507.0,13290.0
PENNSYLVANIA,False,2016,48287,False,False,12787085.0,40389.0,674.0,,4459.0,12314.0,22942.0,222394.0,35178.0,174147.0,13069.0
RHODE ISLAND,True,2016,2887,False,False,1057566.0,2529.0,29.0,,445.0,541.0,1514.0,18910.0,3650.0,14157.0,1103.0
SOUTH CAROLINA,False,2016,20376,False,False,4959822.0,25137.0,358.0,,2491.0,4071.0,18217.0,161534.0,33149.0,114455.0,13930.0
SOUTH DAKOTA,False,2016,3770,False,False,861542.0,3636.0,28.0,,526.0,274.0,2808.0,17207.0,3002.0,12705.0,1500.0
TENNESSEE,False,2016,21539,False,False,6649404.0,42459.0,495.0,,2803.0,7829.0,31332.0,191199.0,40607.0,135353.0,15239.0
TEXAS,False,2016,151276,False,False,27904862.0,121064.0,1478.0,,13446.0,33298.0,72842.0,769892.0,148796.0,552106.0,68990.0
UTAH,False,2016,4502,False,False,3044321.0,7406.0,74.0,,1560.0,1528.0,4244.0,90561.0,12938.0,68261.0,9362.0
VERMONT,True,2016,1735,False,False,623354.0,851.0,14.0,,170.0,78.0,589.0,9705.0,1884.0,7637.0,184.0
VIRGINIA,False,2016,29882,False,False,8414380.0,18495.0,482.0,,2830.0,4826.0,10357.0,157292.0,20159.0,127285.0,9848.0
WASHINGTON,False,2016,17228,False,False,7280934.0,22101.0,195.0,,3133.0,5649.0,13124.0,254994.0,49249.0,173423.0,32322.0
WEST VIRGINIA,False,2016,5899,False,False,1828637.0,6633.0,85.0,,684.0,720.0,5144.0,37282.0,9127.0,25657.0,2498.0
WISCONSIN,False,2016,23163,False,False,5772917.0,17716.0,232.0,,2005.0,4707.0,10772.0,111911.0,19498.0,82455.0,9958.0
WYOMING,False,2016,2352,False,False,584910.0,1431.0,20.0,,206.0,59.0,1146.0,11460.0,1771.0,8889.0,800.0
